id,route_name,region,themes,recommended_query,suggested_visual,source_priority,candidate_rank,candidate_title,candidate_url,candidate_license,candidate_note,commons_search_url,openverse_search_url,bing_image_search_url,contact_author_search_url,usage_status
FZ025,福清 目屿岛海岸步道,福清市,看海|海岛|摄影,福州 目屿岛海岸步道 徒步 风景,优先找能看出海岸线/渔村/岛屿的开阔横图，适合做路线主图。,真实授权照片 > 官方文旅/景区授权 > Wikimedia/Openverse 海岸地标图 > 付费图库海岸示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%9B%AE%E5%B1%BF%E5%B2%9B%E6%B5%B7%E5%B2%B8%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%9B%AE%E5%B1%BF%E5%B2%9B%E6%B5%B7%E5%B2%B8%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%9B%AE%E5%B1%BF%E5%B2%9B%E6%B5%B7%E5%B2%B8%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%9B%AE%E5%B1%BF%E5%B2%9B%E6%B5%B7%E5%B2%B8%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ026,闽侯 雪峰山寺周边步道,闽侯县,森林|寺庙|避暑,福州 雪峰山寺周边步道 徒步 风景,优先找寺庙入口、古道石阶、山林和远眺城市组合图。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E9%9B%AA%E5%B3%B0%E5%B1%B1%E5%AF%BA%E5%91%A8%E8%BE%B9%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E9%9B%AA%E5%B3%B0%E5%B1%B1%E5%AF%BA%E5%91%A8%E8%BE%B9%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E9%9B%AA%E5%B3%B0%E5%B1%B1%E5%AF%BA%E5%91%A8%E8%BE%B9%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E9%9B%AA%E5%B3%B0%E5%B1%B1%E5%AF%BA%E5%91%A8%E8%BE%B9%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ027,闽侯 十八重溪休闲步道,闽侯县,溪谷|亲水|亲子,福州 十八重溪休闲步道 徒步 风景,优先找溪谷水线、瀑布、湿滑岩石环境，方便表达避暑和风险。,真实授权照片 > 官方景区授权 > Wikimedia/Openverse 溪谷瀑布图 > 示意图需标注,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%8D%81%E5%85%AB%E9%87%8D%E6%BA%AA%E4%BC%91%E9%97%B2%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%81%E5%85%AB%E9%87%8D%E6%BA%AA%E4%BC%91%E9%97%B2%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%81%E5%85%AB%E9%87%8D%E6%BA%AA%E4%BC%91%E9%97%B2%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%8D%81%E5%85%AB%E9%87%8D%E6%BA%AA%E4%BC%91%E9%97%B2%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ028,连江 定海湾海岸观景线,连江县,看海|海岸|摄影,福州 定海湾海岸观景线 徒步 风景,优先找能看出海岸线/渔村/岛屿的开阔横图，适合做路线主图。,真实授权照片 > 官方文旅/景区授权 > Wikimedia/Openverse 海岸地标图 > 付费图库海岸示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%AE%9A%E6%B5%B7%E6%B9%BE%E6%B5%B7%E5%B2%B8%E8%A7%82%E6%99%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%AE%9A%E6%B5%B7%E6%B9%BE%E6%B5%B7%E5%B2%B8%E8%A7%82%E6%99%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%AE%9A%E6%B5%B7%E6%B9%BE%E6%B5%B7%E5%B2%B8%E8%A7%82%E6%99%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%AE%9A%E6%B5%B7%E6%B9%BE%E6%B5%B7%E5%B2%B8%E8%A7%82%E6%99%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ029,平潭 坛南湾海岸漫步线,平潭县,看海|海岸|亲子,福州 坛南湾海岸漫步线 徒步 风景,优先找能看出海岸线/渔村/岛屿的开阔横图，适合做路线主图。,真实授权照片 > 官方文旅/景区授权 > Wikimedia/Openverse 海岸地标图 > 付费图库海岸示意图,1,Category:Pingtan County,https://commons.wikimedia.org/wiki/Category:Pingtan_County,分类页，逐图核验,平潭海岸/海岛类线路可从分类页筛选,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%9D%9B%E5%8D%97%E6%B9%BE%E6%B5%B7%E5%B2%B8%E6%BC%AB%E6%AD%A5%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%9D%9B%E5%8D%97%E6%B9%BE%E6%B5%B7%E5%B2%B8%E6%BC%AB%E6%AD%A5%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%9D%9B%E5%8D%97%E6%B9%BE%E6%B5%B7%E5%B2%B8%E6%BC%AB%E6%AD%A5%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%9D%9B%E5%8D%97%E6%B9%BE%E6%B5%B7%E5%B2%B8%E6%BC%AB%E6%AD%A5%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ030,罗源 罗源湾滨海观景步道,罗源县,看海|海岸|摄影,福州 罗源湾滨海观景步道 徒步 风景,优先找能看出海岸线/渔村/岛屿的开阔横图，适合做路线主图。,真实授权照片 > 官方文旅/景区授权 > Wikimedia/Openverse 海岸地标图 > 付费图库海岸示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%BD%97%E6%BA%90%E6%B9%BE%E6%BB%A8%E6%B5%B7%E8%A7%82%E6%99%AF%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%BD%97%E6%BA%90%E6%B9%BE%E6%BB%A8%E6%B5%B7%E8%A7%82%E6%99%AF%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%BD%97%E6%BA%90%E6%B9%BE%E6%BB%A8%E6%B5%B7%E8%A7%82%E6%99%AF%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%BD%97%E6%BA%90%E6%B9%BE%E6%BB%A8%E6%B5%B7%E8%A7%82%E6%99%AF%E6%AD%A5%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ031,晋安 状元岭古道-小北岭古道环线,晋安区,古道|历史人文|环线,福州 状元岭古道-小北岭古道环线 徒步 风景,优先找石阶古道、林下路径、古村/古寺节点，避免只用纯山景。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%8A%B6%E5%85%83%E5%B2%AD%E5%8F%A4%E9%81%93-%E5%B0%8F%E5%8C%97%E5%B2%AD%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%8A%B6%E5%85%83%E5%B2%AD%E5%8F%A4%E9%81%93-%E5%B0%8F%E5%8C%97%E5%B2%AD%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%8A%B6%E5%85%83%E5%B2%AD%E5%8F%A4%E9%81%93-%E5%B0%8F%E5%8C%97%E5%B2%AD%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%8A%B6%E5%85%83%E5%B2%AD%E5%8F%A4%E9%81%93-%E5%B0%8F%E5%8C%97%E5%B2%AD%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ032,平潭 大练岛环线,平潭县,看海|海岸|摄影|环线,福州 大练岛环线 徒步 风景,优先找能看出海岸线/渔村/岛屿的开阔横图，适合做路线主图。,真实授权照片 > 官方文旅/景区授权 > Wikimedia/Openverse 海岸地标图 > 付费图库海岸示意图,1,大练岛上看平潭公铁大桥 02.jpg,https://commons.wikimedia.org/wiki/File:%E5%A4%A7%E7%BB%83%E5%B2%9B%E4%B8%8A%E7%9C%8B%E5%B9%B3%E6%BD%AD%E5%85%AC%E9%93%81%E5%A4%A7%E6%A1%A5_02.jpg,需打开页面核验,大练岛视角，可用于大练岛环线,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ032,平潭 大练岛环线,平潭县,看海|海岸|摄影|环线,福州 大练岛环线 徒步 风景,优先找能看出海岸线/渔村/岛屿的开阔横图，适合做路线主图。,真实授权照片 > 官方文旅/景区授权 > Wikimedia/Openverse 海岸地标图 > 付费图库海岸示意图,2,大练岛上看平潭公铁大桥 01.jpg,https://commons.wikimedia.org/wiki/File:%E5%A4%A7%E7%BB%83%E5%B2%9B%E4%B8%8A%E7%9C%8B%E5%B9%B3%E6%BD%AD%E5%85%AC%E9%93%81%E5%A4%A7%E6%A1%A5_01.jpg,需打开页面核验,大练岛视角，可用于大练岛环线,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ032,平潭 大练岛环线,平潭县,看海|海岸|摄影|环线,福州 大练岛环线 徒步 风景,优先找能看出海岸线/渔村/岛屿的开阔横图，适合做路线主图。,真实授权照片 > 官方文旅/景区授权 > Wikimedia/Openverse 海岸地标图 > 付费图库海岸示意图,3,Category:Pingtan County,https://commons.wikimedia.org/wiki/Category:Pingtan_County,分类页，逐图核验,平潭海岸/海岛类线路可从分类页筛选,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E5%A4%A7%E7%BB%83%E5%B2%9B%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ033,晋安 龙门-般若苑-涌泉寺-鼓山古道,晋安区,古道|历史人文|寺庙,福州 龙门-般若苑-涌泉寺-鼓山古道 徒步 风景,优先找寺庙入口、古道石阶、山林和远眺城市组合图。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,1,从鼓山看福州 - Fuzhou City Viewed from Gushan Mountain,https://commons.wikimedia.org/wiki/File:%E4%BB%8E%E9%BC%93%E5%B1%B1%E7%9C%8B%E7%A6%8F%E5%B7%9E_-_Fuzhou_City_Viewed_from_Gushan_Mountain_-_2010.08_-_panoramio.jpg,需打开页面核验,鼓山俯瞰福州，可用于鼓山观景/穿越线,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E9%BE%99%E9%97%A8-%E8%88%AC%E8%8B%A5%E8%8B%91-%E6%B6%8C%E6%B3%89%E5%AF%BA-%E9%BC%93%E5%B1%B1%E5%8F%A4%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E9%BE%99%E9%97%A8-%E8%88%AC%E8%8B%A5%E8%8B%91-%E6%B6%8C%E6%B3%89%E5%AF%BA-%E9%BC%93%E5%B1%B1%E5%8F%A4%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E9%BE%99%E9%97%A8-%E8%88%AC%E8%8B%A5%E8%8B%91-%E6%B6%8C%E6%B3%89%E5%AF%BA-%E9%BC%93%E5%B1%B1%E5%8F%A4%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E9%BE%99%E9%97%A8-%E8%88%AC%E8%8B%A5%E8%8B%91-%E6%B6%8C%E6%B3%89%E5%AF%BA-%E9%BC%93%E5%B1%B1%E5%8F%A4%E9%81%93%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ034,福清 福川古道-榕树王-台岭村-西溪水库环线,福清市,观景|环线,福州 福川古道-榕树王-台岭村-西溪水库环线 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E5%B7%9D%E5%8F%A4%E9%81%93-%E6%A6%95%E6%A0%91%E7%8E%8B-%E5%8F%B0%E5%B2%AD%E6%9D%91-%E8%A5%BF%E6%BA%AA%E6%B0%B4%E5%BA%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E5%B7%9D%E5%8F%A4%E9%81%93-%E6%A6%95%E6%A0%91%E7%8E%8B-%E5%8F%B0%E5%B2%AD%E6%9D%91-%E8%A5%BF%E6%BA%AA%E6%B0%B4%E5%BA%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E5%B7%9D%E5%8F%A4%E9%81%93-%E6%A6%95%E6%A0%91%E7%8E%8B-%E5%8F%B0%E5%B2%AD%E6%9D%91-%E8%A5%BF%E6%BA%AA%E6%B0%B4%E5%BA%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%A6%8F%E5%B7%9D%E5%8F%A4%E9%81%93-%E6%A6%95%E6%A0%91%E7%8E%8B-%E5%8F%B0%E5%B2%AD%E6%9D%91-%E8%A5%BF%E6%BA%AA%E6%B0%B4%E5%BA%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ035,闽侯 仁洲村-三叠井圈越,福州周边,观景|环线,福州 仁洲村-三叠井圈越 徒步 风景,优先找路线地标或能体现实际路况的横图。,真实授权照片 > Wikimedia/Openverse > 官方授权 > 付费图库/示意图,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E4%BB%81%E6%B4%B2%E6%9D%91-%E4%B8%89%E5%8F%A0%E4%BA%95%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E4%BB%81%E6%B4%B2%E6%9D%91-%E4%B8%89%E5%8F%A0%E4%BA%95%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E4%BB%81%E6%B4%B2%E6%9D%91-%E4%B8%89%E5%8F%A0%E4%BA%95%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E4%BB%81%E6%B4%B2%E6%9D%91-%E4%B8%89%E5%8F%A0%E4%BA%95%E5%9C%88%E8%B6%8A%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
FZ036,晋安 状元岭古道-状元坊-象峰古道环线,晋安区,古道|历史人文|环线,福州 状元岭古道-状元坊-象峰古道环线 徒步 风景,优先找石阶古道、林下路径、古村/古寺节点，避免只用纯山景。,真实授权照片 > Wikimedia Commons 地标/古道图 > 官方文旅授权 > 普通搜索仅作联系作者线索,,,,,,https://commons.wikimedia.org/w/index.php?search=%E7%A6%8F%E5%B7%9E%20%E7%8A%B6%E5%85%83%E5%B2%AD%E5%8F%A4%E9%81%93-%E7%8A%B6%E5%85%83%E5%9D%8A-%E8%B1%A1%E5%B3%B0%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF&title=Special:MediaSearch&type=image,https://openverse.org/search/image?q=%E7%A6%8F%E5%B7%9E%20%E7%8A%B6%E5%85%83%E5%B2%AD%E5%8F%A4%E9%81%93-%E7%8A%B6%E5%85%83%E5%9D%8A-%E8%B1%A1%E5%B3%B0%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/images/search?q=%E7%A6%8F%E5%B7%9E%20%E7%8A%B6%E5%85%83%E5%B2%AD%E5%8F%A4%E9%81%93-%E7%8A%B6%E5%85%83%E5%9D%8A-%E8%B1%A1%E5%B3%B0%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF,https://www.bing.com/search?q=%E7%A6%8F%E5%B7%9E%20%E7%8A%B6%E5%85%83%E5%B2%AD%E5%8F%A4%E9%81%93-%E7%8A%B6%E5%85%83%E5%9D%8A-%E8%B1%A1%E5%B3%B0%E5%8F%A4%E9%81%93%E7%8E%AF%E7%BA%BF%20%E5%BE%92%E6%AD%A5%20%E9%A3%8E%E6%99%AF%20%E6%B8%B8%E8%AE%B0%20%E6%91%84%E5%BD%B1%20%E4%BD%9C%E8%80%85%20%E6%8E%88%E6%9D%83,候选线索，未入站；上线前逐张核验授权、署名、地点匹配。
